data,godzina,temp,wilgotnosc_wzgledna,PM1,PM2.5,PM10,szerokosc,latitude,dlugosc,longitude,szerokosc_stopnie,dlugosc_stopnie
170926,164809,14.65,99.9,6.5,12,13.75,5503.0629,N,1257.864,E,55.05104833,12.9644
170926,164849,14.65,99.9,7,12.75,14.5,5503.0264,N,1257.8935,E,55.05044,12.96489167
170926,164928,14.68,99.9,6.25,11.75,13.5,5502.9867,N,1257.9275,E,55.04977833,12.96545833
170926,165007,14.7,99.9,5.75,9.75,10.75,5502.9438,N,1257.9572,E,55.04906333,12.96595333
170926,165046,14.7,99.9,10.25,14.5,17.5,5502.9005,N,1257.9858,E,55.04834167,12.96643
170926,165125,14.75,99.9,8.75,14.25,16.5,5502.856,N,1258.0129,E,55.0476,12.96688167
170926,165204,14.72,99.9,8.25,13,16,5502.8071,N,1258.0486,E,55.046785,12.96747667
170926,165243,14.8,99.9,7,13,17.25,5502.755,N,1258.087,E,55.04591667,12.96811667
170926,165322,14.8,99.9,6.25,10,13,5502.7036,N,1258.1269,E,55.04506,12.96878167
170926,165401,14.93,99.9,6,9,10.75,5502.6512,N,1258.1662,E,55.04418667,12.96943667
170926,165440,14.98,99.9,7.25,12.75,16,5502.5984,N,1258.2066,E,55.04330667,12.97011
170926,165518,15,99.9,6.75,11.75,13.5,5502.5492,N,1258.2417,E,55.04248667,12.970695
170926,165555,14.98,99.9,8.75,14,17.5,5502.4969,N,1258.2749,E,55.041615,12.97124833
170926,165636,15.02,99.9,6,10,13.25,5502.4412,N,1258.3124,E,55.04068667,12.97187333
170926,165709,15.18,99.9,10.25,16,17.5,5502.3453,N,1258.3789,E,55.03908833,12.97298167
170926,165822,15.18,99.9,6,9.5,13.75,5502.2857,N,1258.4205,E,55.038095,12.973675
170926,165901,15.1,99.9,7,12.75,15.75,5502.2252,N,1258.4635,E,55.03708667,12.97439167
170926,165941,15.1,99.9,7.75,14.5,17.75,5502.1663,N,1258.504,E,55.036105,12.97506667
170926,170020,15.15,99.9,7.5,13.5,15,5502.1093,N,1258.541,E,55.035155,12.97568333
170926,170100,15.22,99.9,8,12.25,15.25,5502.0512,N,1258.5799,E,55.03418667,12.97633167
170926,170139,15.23,99.9,7.25,11.75,16.25,5501.9972,N,1258.6185,E,55.03328667,12.976975
170926,170218,15.23,99.9,9.75,16,18.75,5501.9458,N,1258.6547,E,55.03243,12.97757833
170926,170257,15.25,99.9,7.5,14,15,5501.8926,N,1258.6932,E,55.03154333,12.97822
170926,170336,15.25,99.9,7.5,13.5,16.25,5501.8423,N,1258.7284,E,55.030705,12.97880667
170926,170416,15.23,99.9,8,13.75,15,5501.7876,N,1258.7694,E,55.02979333,12.97949
170926,170456,15.27,99.9,8.5,14,16.25,5501.735,N,1258.8091,E,55.02891667,12.98015167
170926,170536,15.27,99.9,7.5,12.5,13.5,5501.68,N,1258.8478,E,55.028,12.98079667
170926,170615,15.3,99.9,6.75,11,17.5,5501.6272,N,1258.8829,E,55.02712,12.98138167
170926,170654,15.28,99.9,7,12,14,5501.5705,N,1258.9261,E,55.026175,12.98210167
170926,170733,15.27,99.9,8,12.5,17.5,5501.5149,N,1258.9624,E,55.02524833,12.98270667
170926,170812,15.27,99.9,8,12.75,14.25,5501.4614,N,1259.0017,E,55.02435667,12.98336167
170926,170851,15.25,99.9,10.5,16.25,18.75,5501.4097,N,1259.0383,E,55.023495,12.98397167
170926,170930,15.27,99.9,8.5,15.25,17.25,5501.3529,N,1259.0783,E,55.02254833,12.98463833
170926,171009,15.27,99.9,6.5,13,17,5501.2999,N,1259.1165,E,55.021665,12.985275
170926,171048,15.23,99.9,7.5,12.75,16.25,5501.2498,N,1259.1445,E,55.02083,12.98574167
170926,171127,15.27,99.9,8.75,14.5,17.25,5501.1986,N,1259.1787,E,55.01997667,12.98631167
170926,171206,15.27,99.9,6.25,12.25,15.25,5501.1467,N,1259.2192,E,55.01911167,12.98698667
170926,171245,15.25,99.9,9.25,16.5,20,5501.0916,N,1259.2554,E,55.01819333,12.98759
170926,171324,15.25,99.9,6,11,19.75,5501.0368,N,1259.2949,E,55.01728,12.98824833
170926,171404,15.27,99.9,7.5,11.75,13.5,5500.9796,N,1259.3321,E,55.01632667,12.98886833
170926,171443,15.27,99.9,8.5,13,16.5,5500.9255,N,1259.3654,E,55.015425,12.98942333
170926,171523,15.27,99.9,8,14.25,16.5,5500.8712,N,1259.3945,E,55.01452,12.98990833
170926,171602,15.27,99.9,8.75,15.25,17,5500.8172,N,1259.4271,E,55.01362,12.99045167
170926,171641,15.27,99.9,6.75,12,13.25,5500.7647,N,1259.4612,E,55.012745,12.99102
170926,171720,15.18,99.9,7,12.75,18.25,5500.712,N,1259.4909,E,55.01186667,12.991515
170926,171759,15.2,99.9,6.75,10.25,13.25,5500.6609,N,1259.5237,E,55.011015,12.99206167
170926,171839,15.2,99.9,7,12.5,15.5,5500.6086,N,1259.5638,E,55.01014333,12.99273
170926,171917,15.18,99.9,7.75,12.5,14.5,5500.5557,N,1259.5964,E,55.00926167,12.99327333
170926,171956,15.13,99.9,8.5,14,15.25,5500.5029,N,1259.6241,E,55.00838167,12.993735
170926,172035,15.1,99.9,7.5,12.5,16,5500.4478,N,1259.6555,E,55.00746333,12.99425833
170926,172114,15.1,99.9,10,11.5,12.5,5500.3936,N,1259.6953,E,55.00656,12.99492167
170926,172153,15.1,99.9,8.25,13.25,15.25,5500.3346,N,1259.7351,E,55.00557667,12.995585
170926,172229,15.02,99.9,5,9.75,11.25,5500.2754,N,1259.7786,E,55.00459,12.99631
170926,172229,15.05,99.9,7,10.75,13.75,5500.1481,N,1259.8686,E,55.00246833,12.99781
170926,172229,15.1,99.9,6,12.25,15,5500.0179,N,1259.9585,E,55.00029833,12.99930833
170926,172603,15.1,99.9,8.5,12.25,15.5,5459.9387,N,1300.0103,E,54.99897833,13.00017167
170926,172639,15.1,99.9,7.75,13.5,15.25,5459.8748,N,1300.0517,E,54.99791333,13.00086167
170926,172639,15.08,99.9,10,16,18.75,5459.7456,N,1300.1447,E,54.99576,13.00241167
170926,172639,15.1,99.9,8.75,15,19,5459.6215,N,1300.2263,E,54.99369167,13.00377167
170926,172639,15.1,99.9,7,12.75,14.5,5459.5008,N,1300.3115,E,54.99168,13.00519167
170926,172639,15.1,99.9,6.25,9,11.75,5459.3869,N,1300.4029,E,54.98978167,13.006715
170926,172639,15.13,99.9,6.5,13,16,5459.2913,N,1300.4832,E,54.98818833,13.00805333
170926,173403,15.13,99.9,6.75,11,14.5,5459.2509,N,1300.5225,E,54.987515,13.00870833
170926,173440,15.2,99.9,7.75,15.25,17,5459.2106,N,1300.556,E,54.98684333,13.00926667
170926,173440,15.35,99.9,5.5,10.25,11.25,5459.1381,N,1300.6117,E,54.985635,13.010195
170926,173657,15.48,99.9,5,8.75,16.25,5459.085,N,1300.6537,E,54.98475,13.010895
170926,173741,15.5,99.9,8,13.25,16,5459.0481,N,1300.6831,E,54.984135,13.011385
170926,173821,15.58,99.9,7.75,12,15.75,5459.0138,N,1300.7102,E,54.98356333,13.01183667
170926,173900,15.52,99.9,5.5,9.25,10.75,5458.977,N,1300.74,E,54.98295,13.01233333
170926,173939,15.5,99.9,8.25,13.25,17,5458.9422,N,1300.7684,E,54.98237,13.01280667
170926,174018,15.52,99.9,7.75,12.75,16.5,5458.9049,N,1300.7981,E,54.98174833,13.01330167
170926,174058,15.58,99.9,9.25,14,16,5458.8685,N,1300.8281,E,54.98114167,13.01380167
170926,174135,15.58,99.9,6.5,10,12.75,5458.8344,N,1300.8548,E,54.98057333,13.01424667
170926,174221,15.6,99.9,5.75,9.5,11.75,5458.7982,N,1300.8852,E,54.97997,13.01475333
170926,174302,15.58,99.9,6.25,9.75,11.75,5458.7633,N,1300.9121,E,54.97938833,13.01520167
170926,174337,15.6,99.9,9.25,14.75,18,5458.7306,N,1300.9402,E,54.97884333,13.01567
170926,174419,15.6,99.9,9.25,15.25,21.25,5458.703,N,1300.9621,E,54.97838333,13.016035
170926,174459,15.65,99.9,6.25,11.5,14.25,5458.67,N,1300.9871,E,54.97783333,13.01645167
170926,174543,15.63,99.9,6.75,11.5,13.5,5458.6338,N,1301.0182,E,54.97723,13.01697
170926,174543,15.65,99.9,7,11,14,5458.5611,N,1301.0696,E,54.97601833,13.01782667
170926,174800,15.68,99.9,5.75,9.5,14.25,5458.5137,N,1301.1093,E,54.97522833,13.01848833
170926,174841,15.68,99.9,6.75,11.75,15.5,5458.478,N,1301.1369,E,54.97463333,13.01894833
170926,174919,15.7,99.9,7.25,12,14.25,5458.4442,N,1301.1633,E,54.97407,13.01938833
170926,174959,15.77,99.9,5,8.5,10,5458.4124,N,1301.1845,E,54.97354,13.01974167
170926,175040,15.82,99.9,6.25,10,11.25,5458.3767,N,1301.2091,E,54.972945,13.02015167
170926,175143,15.83,99.9,5.25,10.25,11.25,5458.3196,N,1301.2585,E,54.97199333,13.020975
170926,175217,15.88,99.9,5.75,8.75,10.75,5458.2836,N,1301.2916,E,54.97139333,13.02152667
170926,175257,15.9,99.9,5.5,9.5,14.75,5458.2561,N,1301.3165,E,54.970935,13.02194167
170926,175338,15.9,99.9,5.25,8.75,20,5458.2183,N,1301.3498,E,54.970305,13.02249667
170926,175420,15.9,99.9,3.75,7.25,9.75,5458.1802,N,1301.3863,E,54.96967,13.023105
170926,175457,15.9,99.9,5.75,10.75,12.25,5458.1426,N,1301.4227,E,54.96904333,13.02371167
170926,175538,15.98,99.9,4.5,8.75,10.25,5458.1024,N,1301.459,E,54.96837333,13.02431667
170926,175538,15.93,99.9,6.25,9,10.5,5458.0142,N,1301.5318,E,54.96690333,13.02553
170926,175805,15.98,99.9,7.25,11,12.75,5457.9449,N,1301.5885,E,54.96574833,13.026475
170926,175842,15.95,99.9,6.75,9.5,12.75,5457.9053,N,1301.6219,E,54.96508833,13.02703167
170926,175924,16,99.9,5.25,10.75,13.25,5457.8561,N,1301.6627,E,54.96426833,13.02771167
170926,180004,16,99.9,7,11.75,12.75,5457.8073,N,1301.7032,E,54.963455,13.02838667
170926,180043,16,99.9,4.75,8,10,5457.7585,N,1301.7456,E,54.96264167,13.02909333
170926,180123,16,99.9,5.75,9.25,10.75,5457.7098,N,1301.7898,E,54.96183,13.02983
170926,180200,15.95,99.9,5.75,9.25,11.25,5457.6636,N,1301.8308,E,54.96106,13.03051333
170926,180241,15.95,99.9,7,13,16.5,5457.6125,N,1301.8742,E,54.96020833,13.03123667
170926,180320,15.98,99.9,5,9,11.25,5457.5626,N,1301.9153,E,54.95937667,13.03192167
170926,180403,16,99.9,5.75,10.5,13.5,5457.5143,N,1301.9569,E,54.95857167,13.032615
170926,180439,15.98,99.9,5.25,9.25,11.75,5457.4628,N,1302.0006,E,54.95771333,13.03334333
170926,180528,15.98,99.9,8.25,12.5,13.75,5457.4203,N,1302.0335,E,54.957005,13.03389167
170926,180528,16.02,99.9,7,12,14.75,5457.3275,N,1302.1108,E,54.95545833,13.03518
170926,180727,16,99.9,7.75,12.5,14.25,5457.2846,N,1302.1501,E,54.95474333,13.035835
170926,180806,16.1,99.9,8.5,13.75,15.75,5457.2366,N,1302.1864,E,54.95394333,13.03644
170926,180846,16.05,99.9,6.75,13,14,5457.1853,N,1302.234,E,54.95308833,13.03723333
170926,180927,16.02,99.9,7.5,11,13.25,5457.1325,N,1302.2837,E,54.95220833,13.03806167
170926,181000,16.02,99.9,7.5,12,16.5,5457.0534,N,1302.3481,E,54.95089,13.039135
170926,181104,16.08,99.9,5,9.75,13.75,5457.0007,N,1302.3979,E,54.95001167,13.039965
170926,181141,16.02,99.9,7.25,11.5,12.25,5456.9499,N,1302.4401,E,54.949165,13.04066833
170926,181219,16.15,99.9,8,12.25,14.25,5456.8995,N,1302.478,E,54.948325,13.0413
170926,181300,16.2,99.9,6.75,11.25,13,5456.8444,N,1302.5261,E,54.94740667,13.04210167
170926,181340,16.18,99.9,5.75,10.5,13,5456.7802,N,1302.5772,E,54.94633667,13.04295333
170926,181419,16.13,99.9,7,11,13.5,5456.716,N,1302.6362,E,54.94526667,13.04393667
170926,181457,16.1,99.9,7.75,13.5,18.75,5456.6512,N,1302.6889,E,54.94418667,13.044815
170926,181537,16.08,99.9,7.75,13.5,17.5,5456.5839,N,1302.7456,E,54.943065,13.04576
170926,181537,16,99.9,8.75,14,16.5,5456.4542,N,1302.8573,E,54.94090333,13.04762167
170926,181537,15.95,99.9,7.5,12,14.5,5456.3249,N,1302.9643,E,54.93874833,13.049405
170926,181853,15.9,99.9,6.25,9.25,10.5,5456.2247,N,1303.0492,E,54.93707833,13.05082
170926,181853,15.85,99.9,7,11.5,17,5456.0967,N,1303.1555,E,54.934945,13.05259167
170926,182119,15.85,99.9,5.75,7.25,9,5456.0217,N,1303.2222,E,54.933695,13.05370333
170926,182202,15.8,99.9,8.75,13.75,17,5455.9099,N,1303.3173,E,54.93183167,13.05528833
170926,182317,15.82,99.9,7.75,13.5,17.75,5455.85,N,1303.3667,E,54.93083333,13.05611167
170926,182317,15.8,99.9,8.75,12.75,16,5455.7194,N,1303.4791,E,54.92865667,13.057985
170926,182515,15.82,99.9,6.5,12.25,14.75,5455.6577,N,1303.5302,E,54.92762833,13.05883667
170926,182549,15.8,99.9,7,11.25,17,5455.5493,N,1303.6223,E,54.92582167,13.06037167
170926,182707,15.88,99.9,7.5,13,16.75,5455.4902,N,1303.6723,E,54.92483667,13.061205
170926,182743,15.93,99.9,5.5,10.75,12.5,5455.4307,N,1303.7258,E,54.923845,13.06209667
170926,182743,15.9,99.9,6.25,11.5,16.75,5455.2992,N,1303.8377,E,54.92165333,13.06396167
170926,182937,15.9,99.9,6.75,10.75,15.25,5455.2186,N,1303.9226,E,54.92031,13.06537667
170926,182937,15.93,99.9,8.5,13.5,15.25,5455.118,N,1304.0266,E,54.91863333,13.06711
170926,183201,15.95,99.9,6,9,13.25,5455.0742,N,1304.0723,E,54.91790333,13.06787167
170926,183240,15.93,99.9,6,11,12,5455.0317,N,1304.1171,E,54.917195,13.06861833
170926,183319,15.93,99.9,6.25,10,12,5454.987,N,1304.1613,E,54.91645,13.069355
170926,183359,15.93,99.9,6.25,11.25,12.75,5454.9422,N,1304.2098,E,54.91570333,13.07016333
170926,183437,15.93,99.9,5.75,10,11.25,5454.8999,N,1304.254,E,54.91499833,13.0709
170926,183515,15.9,99.9,7.5,11.5,13.75,5454.8593,N,1304.2928,E,54.91432167,13.07154667
170926,183553,15.9,99.9,7.25,12.5,15.25,5454.8198,N,1304.3337,E,54.91366333,13.07222833
170926,183630,15.9,99.9,6.25,9.75,12.5,5454.7845,N,1304.3775,E,54.913075,13.07295833
170926,183709,15.9,99.9,7.75,13.25,15.5,5454.7512,N,1304.4172,E,54.91252,13.07362
170926,183747,15.9,99.9,7.75,12.25,13.75,5454.7146,N,1304.4563,E,54.91191,13.07427167
170926,183825,15.93,99.9,6.25,9,12.5,5454.6757,N,1304.5043,E,54.91126167,13.07507167
170926,183903,15.95,99.9,4.75,8,9,5454.6392,N,1304.5581,E,54.91065333,13.07596833
170926,183941,15.98,99.9,5.5,8.5,11,5454.6084,N,1304.6016,E,54.91014,13.07669333
170926,184019,15.98,99.9,6.5,9,12.25,5454.5816,N,1304.6368,E,54.90969333,13.07728
170926,184057,15.95,99.9,5.5,7.5,10,5454.5564,N,1304.6716,E,54.90927333,13.07786
170926,184134,15.93,99.9,7.75,12.5,15.75,5454.5323,N,1304.7045,E,54.90887167,13.07840833
170926,184212,15.98,99.9,6.5,11.25,14.5,5454.5075,N,1304.7336,E,54.90845833,13.07889333
170926,184251,16,99.9,6,9.5,12,5454.4804,N,1304.7633,E,54.90800667,13.07938833
170926,184328,15.95,99.9,5,9.5,12.25,5454.453,N,1304.7939,E,54.90755,13.07989833
170926,184407,16,99.9,6.5,11,13.5,5454.4193,N,1304.8321,E,54.90698833,13.080535
170926,184442,15.95,99.9,7,11,13.25,5454.3862,N,1304.8771,E,54.90643667,13.081285
170926,184522,16,99.9,5,9.25,12.5,5454.3536,N,1304.921,E,54.90589333,13.08201667
170926,184601,15.98,99.9,4.5,8.25,9,5454.3205,N,1304.9635,E,54.90534167,13.082725
170926,184639,15.98,99.9,6.25,8.5,10.75,5454.2881,N,1305.0051,E,54.90480167,13.08341833
170926,184716,15.98,99.9,5,8,13,5454.2544,N,1305.0507,E,54.90424,13.08417833
170926,184751,15.98,99.9,6.25,9.5,12,5454.2193,N,1305.0931,E,54.903655,13.084885
170926,184832,16,99.9,5.75,8.5,10,5454.1863,N,1305.1367,E,54.903105,13.08561167
170926,184911,15.98,99.9,7.75,13.5,16,5454.1564,N,1305.1785,E,54.90260667,13.08630833
170926,184948,16,99.9,5.75,9.75,12.25,5454.1247,N,1305.2136,E,54.90207833,13.08689333
170926,185026,15.98,99.9,6.25,10,13.75,5454.0929,N,1305.2515,E,54.90154833,13.087525
170926,185105,15.98,99.9,7.25,12.25,13,5454.0606,N,1305.2955,E,54.90101,13.08825833
170926,185143,16,99.9,4.75,10,15.75,5454.026,N,1305.3421,E,54.90043333,13.089035
170926,185221,16,99.9,7.5,11.5,13,5453.9952,N,1305.3842,E,54.89992,13.08973667
170926,185259,15.98,99.9,6,8.25,11.75,5453.9668,N,1305.417,E,54.89944667,13.09028333
170926,185338,16,99.9,5,8,10.25,5453.9379,N,1305.4484,E,54.898965,13.09080667
170926,185415,15.98,99.9,5.5,8.75,9.75,5453.9094,N,1305.485,E,54.89849,13.09141667
170926,185453,16,99.9,6.5,9.75,12.5,5453.8801,N,1305.522,E,54.89800167,13.09203333
170926,185530,15.98,99.9,5.5,9.25,17.5,5453.8499,N,1305.5593,E,54.89749833,13.092655
170926,185610,15.98,99.9,6.5,10.5,12.5,5453.8174,N,1305.6016,E,54.89695667,13.09336
170926,185645,15.95,99.9,6,9.25,11.75,5453.7842,N,1305.6484,E,54.89640333,13.09414
170926,185725,15.95,99.9,5,8.75,11.5,5453.7489,N,1305.6956,E,54.895815,13.09492667
170926,185805,15.95,99.9,4.5,8.25,10.25,5453.7102,N,1305.7459,E,54.89517,13.095765
170926,185842,15.98,99.9,6.5,9.75,13.75,5453.6705,N,1305.7996,E,54.89450833,13.09666
170926,185922,15.98,99.9,5.5,8,9,5453.6311,N,1305.8555,E,54.89385167,13.09759167
170926,185922,15.98,99.9,5.75,8,9.5,5453.5689,N,1305.9381,E,54.892815,13.09896833
170926,185922,16,99.9,6.5,11,13.25,5453.4966,N,1306.0324,E,54.89161,13.10054
170926,190223,15.98,99.9,5.5,10,12.5,5453.4585,N,1306.083,E,54.890975,13.10138333
170926,190303,15.95,99.9,6.5,11.25,13.75,5453.4185,N,1306.1383,E,54.89030833,13.102305
170926,190341,15.93,99.9,5.5,7.5,9.5,5453.3737,N,1306.2007,E,54.88956167,13.103345
170926,190341,15.93,99.9,7.75,12,16.75,5453.3007,N,1306.295,E,54.888345,13.10491667
170926,190556,15.95,99.9,5.25,10,11.5,5453.2362,N,1306.3816,E,54.88727,13.10636
170926,190556,15.93,99.9,5,8,10.75,5453.1635,N,1306.484,E,54.88605833,13.10806667
170926,190556,15.93,99.9,6.75,9.25,9.75,5453.0896,N,1306.5789,E,54.88482667,13.10964833
170926,190947,15.93,99.9,7.25,11.25,13.5,5453.0493,N,1306.6345,E,54.884155,13.110575
170926,191021,15.95,99.9,5.5,9.5,12.75,5452.9783,N,1306.7322,E,54.88297167,13.11220333
170926,191021,15.98,99.9,5.5,8.75,14.5,5452.893,N,1306.8548,E,54.88155,13.11424667
170926,191021,15.93,99.9,5.75,10.5,12.25,5452.8109,N,1306.9656,E,54.88018167,13.11609333
170926,191402,15.9,99.9,5.5,9,10.25,5452.7613,N,1307.029,E,54.879355,13.11715
170926,191402,15.93,99.9,7,11,12.75,5452.6764,N,1307.1465,E,54.87794,13.11910833
170926,191402,15.9,99.9,6.75,13.5,15.25,5452.5954,N,1307.2574,E,54.87659,13.12095667
170926,191402,15.9,99.9,5.75,9.5,11,5452.5157,N,1307.3655,E,54.87526167,13.12275833
170926,191912,15.9,99.9,4.75,7.5,10.25,5452.4598,N,1307.4434,E,54.87433,13.12405667
170926,191912,15.9,99.9,4.25,7.25,9,5452.3833,N,1307.5517,E,54.873055,13.12586167
170926,192102,15.93,99.9,5,8.5,10,5452.3376,N,1307.6161,E,54.87229333,13.126935
170926,192102,15.9,99.9,8,12.25,15.5,5452.2725,N,1307.7048,E,54.87120833,13.12841333
170926,192254,15.95,99.9,6.25,10,13.25,5452.2317,N,1307.7581,E,54.87052833,13.12930167
170926,192328,15.93,99.9,6,9.25,10.25,5452.176,N,1307.8346,E,54.8696,13.13057667
170926,192505,15.9,99.9,5,7.25,10.25,5452.097,N,1307.9428,E,54.86828333,13.13238
170926,192545,15.93,99.9,6.75,10.75,11.5,5452.0557,N,1307.9978,E,54.867595,13.13329667
170926,192624,15.9,99.9,4.25,7.75,8.5,5452.0151,N,1308.0552,E,54.86691833,13.13425333
170926,192704,15.9,99.9,4.75,7.75,11.25,5451.9727,N,1308.1114,E,54.86621167,13.13519
170926,192744,15.9,99.9,7,12.75,15,5451.932,N,1308.1681,E,54.86553333,13.136135
170926,192823,15.9,99.9,4.5,7.75,11.25,5451.8927,N,1308.2209,E,54.86487833,13.137015
170926,192902,15.85,99.9,4.75,7.25,8.75,5451.8528,N,1308.2738,E,54.86421333,13.13789667
170926,192941,15.88,99.9,5.25,8.75,11.75,5451.8122,N,1308.3269,E,54.86353667,13.13878167
170926,193021,15.9,99.9,7,10.75,13.5,5451.7734,N,1308.3761,E,54.86289,13.13960167
170926,193101,15.88,99.9,4.25,10.5,11.5,5451.7346,N,1308.4261,E,54.86224333,13.140435
170926,193141,15.88,99.9,4.25,6.5,8.75,5451.6947,N,1308.4765,E,54.86157833,13.141275
170926,193220,15.85,99.9,5.25,9.75,12.5,5451.6549,N,1308.5268,E,54.860915,13.14211333
170926,193259,15.82,99.9,5.5,9,11,5451.6139,N,1308.5775,E,54.86023167,13.14295833
170926,193338,15.8,99.9,7.5,11.75,12.5,5451.5745,N,1308.6255,E,54.859575,13.14375833
170926,193417,15.8,99.9,7.5,12.25,13.5,5451.5359,N,1308.673,E,54.85893167,13.14455
170926,193457,15.82,99.9,6.5,11.5,13.5,5451.4952,N,1308.7227,E,54.85825333,13.14537833
170926,193536,15.85,99.9,4.75,8.25,11,5451.4536,N,1308.7741,E,54.85756,13.146235
170926,193616,15.82,99.9,5,8.75,10.5,5451.412,N,1308.8264,E,54.85686667,13.14710667
170926,193656,15.8,99.9,6.5,9.75,18,5451.3696,N,1308.8786,E,54.85616,13.14797667
170926,193735,15.8,99.9,6,9.5,11.75,5451.3301,N,1308.9289,E,54.85550167,13.148815
170926,193814,15.8,99.9,4.25,7.75,11,5451.2901,N,1308.9788,E,54.854835,13.14964667
170926,193853,15.8,99.9,5.25,9,10.75,5451.2493,N,1309.0292,E,54.854155,13.15048667
170926,193932,15.82,99.9,5.75,9.5,11.25,5451.207,N,1309.0802,E,54.85345,13.15133667
170926,194011,15.82,99.9,5.75,9.25,13,5451.1644,N,1309.1321,E,54.85274,13.15220167
170926,194050,15.8,99.9,3.25,7,9.75,5451.1229,N,1309.1834,E,54.85204833,13.15305667
170926,194129,15.85,99.9,7,11.75,14.25,5451.0807,N,1309.2333,E,54.851345,13.15388833
170926,194209,15.9,99.9,5.75,9.5,11.25,5451.0387,N,1309.2829,E,54.850645,13.154715
170926,194248,15.88,99.9,6,8.25,10.25,5450.9973,N,1309.3324,E,54.849955,13.15554
170926,194329,15.8,99.9,5.25,9,12.25,5450.9543,N,1309.3866,E,54.84923833,13.15644333
170926,194408,15.83,99.9,5,8.5,12,5450.9131,N,1309.4388,E,54.84855167,13.15731333
170926,194447,15.9,99.9,3.75,8.5,13.25,5450.8685,N,1309.4932,E,54.84780833,13.15822
170926,194530,15.93,99.9,5,8.25,10,5450.8227,N,1309.5529,E,54.847045,13.159215
170926,194609,15.93,99.9,5.5,9,12.25,5450.7771,N,1309.6088,E,54.846285,13.16014667
170926,194654,15.9,99.9,7,10.75,13.5,5450.7308,N,1309.668,E,54.84551333,13.16113333
170926,194733,15.9,99.9,9,13.25,14.5,5450.6881,N,1309.7236,E,54.84480167,13.16206
170926,194812,15.9,99.9,6.25,9.5,12.25,5450.6448,N,1309.7808,E,54.84408,13.16301333
170926,194851,15.9,99.9,6.75,11.75,15.75,5450.6007,N,1309.8395,E,54.843345,13.16399167
170926,194931,15.9,99.9,4.75,8.75,10.25,5450.5565,N,1309.8964,E,54.84260833,13.16494
170926,195010,15.9,99.9,5,8.75,9.25,5450.517,N,1309.95,E,54.84195,13.16583333
170926,195050,15.9,99.9,6.5,10.25,10.75,5450.4765,N,1310.0068,E,54.841275,13.16678
170926,195128,15.9,99.9,8.75,12.25,14.25,5450.4402,N,1310.0627,E,54.84067,13.16771167
170926,195208,15.88,99.9,4.25,6.5,9.75,5450.4033,N,1310.1214,E,54.840055,13.16869
170926,195247,15.88,99.9,4.75,8.75,11.25,5450.3691,N,1310.1748,E,54.839485,13.16958
170926,195327,15.88,99.9,6,8.75,13.5,5450.3335,N,1310.2263,E,54.83889167,13.17043833
170926,195406,15.9,99.9,5,8.5,11.75,5450.2994,N,1310.2759,E,54.83832333,13.171265
170926,195445,15.9,99.9,3.75,8,9.25,5450.2659,N,1310.3261,E,54.837765,13.17210167
170926,195525,15.85,99.9,4.75,8.25,10.75,5450.2302,N,1310.3797,E,54.83717,13.172995
170926,195605,15.88,99.9,5.25,7.25,10,5450.1955,N,1310.4328,E,54.83659167,13.17388
170926,195645,15.9,99.9,6.5,9.75,11.5,5450.1617,N,1310.4816,E,54.83602833,13.17469333
170926,195724,15.9,99.9,4.5,7.75,12,5450.1263,N,1310.5318,E,54.83543833,13.17553
170926,195803,15.88,99.9,4,7.75,9.25,5450.0939,N,1310.5808,E,54.83489833,13.17634667
170926,195842,15.88,99.9,3.5,5.25,6.5,5450.0574,N,1310.6316,E,54.83429,13.17719333
170926,195921,15.9,99.9,4.25,6.5,7.75,5450.0247,N,1310.6852,E,54.833745,13.17808667
170926,200001,15.88,99.9,4.5,8.5,12.25,5449.9884,N,1310.7418,E,54.83314,13.17903
170926,200041,15.82,99.9,5,9,10.5,5449.9524,N,1310.7985,E,54.83254,13.179975
170926,200120,15.88,99.9,4.5,7.75,9.5,5449.9163,N,1310.8507,E,54.83193833,13.180845
170926,200157,15.85,99.9,4.5,8.5,10.5,5449.8832,N,1310.9015,E,54.83138667,13.18169167
170926,200236,15.88,99.9,4.5,7.5,10,5449.8496,N,1310.9515,E,54.83082667,13.182525
170926,200315,15.85,99.9,6,10.25,11,5449.8124,N,1311.0093,E,54.83020667,13.18348833
170926,200355,15.88,99.9,5.5,10.25,18,5449.7774,N,1311.0659,E,54.82962333,13.18443167
170926,200434,15.88,99.9,4.5,6.75,8.75,5449.7401,N,1311.1244,E,54.82900167,13.18540667
170926,200513,15.88,99.9,8.25,14,16,5449.7027,N,1311.18,E,54.82837833,13.18633333
170926,200551,15.85,99.9,5,9.25,10,5449.6656,N,1311.2365,E,54.82776,13.187275
170926,200630,15.85,99.9,6.5,9.5,10.75,5449.6308,N,1311.2964,E,54.82718,13.18827333
170926,200709,15.88,99.9,6,9.75,12,5449.5969,N,1311.353,E,54.826615,13.18921667
170926,200748,15.88,99.9,6.25,10,13.25,5449.5612,N,1311.4106,E,54.82602,13.19017667
170926,200827,15.82,99.9,4.25,6.75,7.25,5449.5269,N,1311.4693,E,54.82544833,13.191155
170926,200906,15.83,99.9,5.5,8.75,11.25,5449.494,N,1311.5283,E,54.8249,13.19213833
170926,200945,15.82,99.9,5.75,10.75,14,5449.4611,N,1311.5892,E,54.82435167,13.19315333
170926,201026,15.82,99.9,4,8.25,8.75,5449.4298,N,1311.649,E,54.82383,13.19415
